origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
212,262,4,Educação,606,-46.52345,-23.5771,-46.51516,-23.58897
262,212,8,Residência,606,-46.51516,-23.58897,-46.52345,-23.5771
212,262,4,Educação,606,-46.52345,-23.5771,-46.51516,-23.58897
262,212,8,Residência,606,-46.51516,-23.58897,-46.52345,-23.5771
262,212,8,Residência,606,-46.51516,-23.58897,-46.52345,-23.5771
212,213,3,Trabalho Serviços,910,-46.51541,-23.57829,-46.50994,-23.57129
213,212,8,Residência,910,-46.50994,-23.57129,-46.51541,-23.57829
212,93,3,Trabalho Serviços,606,-46.50598,-23.58572,-46.66449,-23.53009
93,212,8,Residência,606,-46.66449,-23.53009,-46.50598,-23.58572
212,208,3,Trabalho Serviços,606,-46.51309,-23.58271,-46.55261,-23.53977
208,212,8,Residência,606,-46.55261,-23.53977,-46.51309,-23.58271
212,212,8,Residência,606,-46.52582,-23.58091,-46.51309,-23.58271
212,208,2,Trabalho Comércio,606,-46.51309,-23.58271,-46.55261,-23.53977
212,29,3,Trabalho Serviços,606,-46.52126,-23.58064,-46.65793,-23.55841
29,32,11,Refeição,606,-46.65793,-23.55841,-46.65815,-23.55647
29,212,8,Residência,606,-46.65793,-23.55841,-46.52126,-23.58064
168,212,8,Residência,606,-46.57832,-23.53865,-46.5261,-23.57442
212,168,10,Assuntos Pessoais,606,-46.5261,-23.57442,-46.57832,-23.53865
168,212,8,Residência,606,-46.57832,-23.53865,-46.5261,-23.57442
212,270,1,Trabalho Indústria,1151,-46.52418,-23.57771,-46.66556,-23.62309
270,208,3,Trabalho Serviços,1151,-46.66556,-23.62309,-46.54341,-23.55029
208,212,8,Residência,1151,-46.54341,-23.55029,-46.52418,-23.57771
212,211,3,Trabalho Serviços,606,-46.51285,-23.5864,-46.52788,-23.58366
212,41,6,Saúde,606,-46.51285,-23.5864,-46.58894,-23.5366
41,212,8,Residência,606,-46.58894,-23.5366,-46.51285,-23.5864
212,212,4,Educação,606,-46.51285,-23.5864,-46.51437,-23.58584
212,209,3,Trabalho Serviços,606,-46.52019,-23.58292,-46.54033,-23.55952
209,212,8,Residência,606,-46.54033,-23.55952,-46.52019,-23.58292
213,212,8,Residência,606,-46.5184,-23.5675,-46.52592,-23.58181
5,212,8,Residência,606,-46.64226,-23.54228,-46.52592,-23.58181
212,221,3,Trabalho Serviços,1225,-46.51805,-23.58211,-46.50422,-23.56589
221,212,8,Residência,1225,-46.50422,-23.56589,-46.51805,-23.58211
212,367,3,Trabalho Serviços,606,-46.52344,-23.58242,-46.54903,-23.48613
367,212,8,Residência,606,-46.54903,-23.48613,-46.52344,-23.58242
212,1,3,Trabalho Serviços,691,-46.52221,-23.58054,-46.63656,-23.54674
1,212,8,Residência,691,-46.63656,-23.54674,-46.52221,-23.58054
212,210,4,Educação,606,-46.52221,-23.58054,-46.55015,-23.56632
212,169,4,Educação,606,-46.53275,-23.57322,-46.55984,-23.53627
212,137,3,Trabalho Serviços,606,-46.52738,-23.57245,-46.64349,-23.50606
212,254,1,Trabalho Indústria,606,-46.53019,-23.57083,-46.58811,-23.58341
212,211,4,Educação,606,-46.52846,-23.57379,-46.53643,-23.57419
156,211,4,Educação,606,-46.58994,-23.46809,-46.53639,-23.57424
211,212,8,Residência,606,-46.53639,-23.57424,-46.52846,-23.57379
212,211,4,Educação,606,-46.52846,-23.57379,-46.53643,-23.57419
211,212,8,Residência,606,-46.53643,-23.57419,-46.52846,-23.57379
212,210,2,Trabalho Comércio,606,-46.52833,-23.57242,-46.5607,-23.56145
210,212,8,Residência,606,-46.5607,-23.56145,-46.52833,-23.57242
212,213,4,Educação,606,-46.52833,-23.57242,-46.52081,-23.57549
213,212,8,Residência,606,-46.52081,-23.57549,-46.52833,-23.57242
212,29,3,Trabalho Serviços,606,-46.51106,-23.58285,-46.65443,-23.56232
29,212,8,Residência,606,-46.65443,-23.56232,-46.51106,-23.58285
212,212,4,Educação,606,-46.51106,-23.58285,-46.51945,-23.5843
212,211,2,Trabalho Comércio,606,-46.53036,-23.57135,-46.54516,-23.56957
211,212,8,Residência,606,-46.54516,-23.56957,-46.53036,-23.57135
212,212,4,Educação,606,-46.53036,-23.57135,-46.52917,-23.57265
212,212,2,Trabalho Comércio,606,-46.52383,-23.57632,-46.52388,-23.57677
212,23,3,Trabalho Serviços,606,-46.53299,-23.57301,-46.63728,-23.56587
23,212,8,Residência,606,-46.63728,-23.56587,-46.53299,-23.57301
212,212,5,Compras,606,-46.52522,-23.57738,-46.52136,-23.57646
212,220,10,Assuntos Pessoais,792,-46.52522,-23.57738,-46.47839,-23.55585
220,212,8,Residência,836,-46.47839,-23.55585,-46.52522,-23.57738
212,212,3,Trabalho Serviços,606,-46.52625,-23.57678,-46.52582,-23.58091
212,212,4,Educação,672,-46.52625,-23.57678,-46.52582,-23.58091
212,212,8,Residência,672,-46.52582,-23.58091,-46.52625,-23.57678
212,232,4,Educação,606,-46.52522,-23.57738,-46.43635,-23.59627
232,212,8,Residência,606,-46.43635,-23.59627,-46.52522,-23.57738
212,254,4,Educação,606,-46.52625,-23.57678,-46.5808,-23.58423
212,209,4,Educação,606,-46.52625,-23.57678,-46.5406,-23.56041
213,27,6,Saúde,606,-46.51008,-23.56708,-46.64149,-23.56517
27,213,8,Residência,606,-46.64149,-23.56517,-46.51008,-23.56708
213,169,4,Educação,606,-46.51008,-23.56708,-46.55984,-23.53627
169,227,3,Trabalho Serviços,606,-46.55984,-23.53627,-46.42603,-23.54597
213,213,4,Educação,606,-46.51008,-23.56708,-46.51039,-23.56661
213,213,8,Residência,606,-46.51039,-23.56661,-46.51008,-23.56708
213,213,4,Educação,984,-46.51008,-23.56708,-46.51039,-23.56661
213,213,8,Residência,984,-46.51039,-23.56661,-46.51008,-23.56708
213,211,3,Trabalho Serviços,606,-46.52289,-23.56505,-46.54603,-23.57087
211,213,8,Residência,606,-46.54603,-23.57087,-46.52289,-23.56505
213,210,3,Trabalho Serviços,606,-46.52289,-23.56505,-46.54423,-23.56428
210,213,8,Residência,606,-46.54423,-23.56428,-46.52289,-23.56505
213,213,8,Residência,606,-46.51249,-23.57024,-46.51608,-23.57401
213,213,4,Educação,606,-46.51608,-23.57401,-46.51249,-23.57024
213,213,4,Educação,984,-46.51608,-23.57401,-46.51249,-23.57024
213,213,8,Residência,984,-46.51249,-23.57024,-46.51608,-23.57401
213,213,2,Trabalho Comércio,1090,-46.51326,-23.56949,-46.51345,-23.56906
213,213,8,Residência,1090,-46.51345,-23.56906,-46.51326,-23.56949
167,213,8,Residência,606,-46.57271,-23.54471,-46.51069,-23.56485
213,167,6,Saúde,1090,-46.51069,-23.56485,-46.57271,-23.54471
167,213,8,Residência,1090,-46.57271,-23.54471,-46.51069,-23.56485
213,170,3,Trabalho Serviços,1090,-46.51069,-23.56485,-46.54785,-23.51902
170,170,11,Refeição,1090,-46.54785,-23.51902,-46.54774,-23.51886
170,170,3,Trabalho Serviços,1090,-46.54774,-23.51886,-46.54785,-23.51902
170,213,8,Residência,1090,-46.54785,-23.51902,-46.51069,-23.56485
435,213,8,Residência,606,-46.52252,-23.63765,-46.52264,-23.57189
213,168,3,Trabalho Serviços,606,-46.52264,-23.57189,-46.58235,-23.53436
213,429,3,Trabalho Serviços,606,-46.52264,-23.57189,-46.53601,-23.65718
429,213,8,Residência,606,-46.53601,-23.65718,-46.52264,-23.57189
213,27,3,Trabalho Serviços,606,-46.52264,-23.57189,-46.64149,-23.56517
27,213,8,Residência,606,-46.64149,-23.56517,-46.52264,-23.57189
213,213,4,Educação,633,-46.52549,-23.57074,-46.51807,-23.56403
213,213,8,Residência,633,-46.51807,-23.56403,-46.52549,-23.57074
213,213,2,Trabalho Comércio,606,-46.5165,-23.56845,-46.50868,-23.57006
213,166,4,Educação,880,-46.5165,-23.56845,-46.56761,-23.54052
166,213,8,Residência,880,-46.56761,-23.54052,-46.5165,-23.56845
213,221,2,Trabalho Comércio,606,-46.5219,-23.56476,-46.50422,-23.56589
221,213,8,Residência,606,-46.50422,-23.56589,-46.5219,-23.56476
213,210,2,Trabalho Comércio,606,-46.52619,-23.56867,-46.56391,-23.56111
210,213,8,Residência,606,-46.56391,-23.56111,-46.52619,-23.56867
251,170,4,Educação,606,-46.61923,-23.59813,-46.54978,-23.5258
170,213,8,Residência,606,-46.54978,-23.5258,-46.52619,-23.56867
213,166,3,Trabalho Serviços,606,-46.51917,-23.56336,-46.56537,-23.55012
166,213,8,Residência,606,-46.56537,-23.55012,-46.51917,-23.56336
160,213,8,Residência,606,-46.58609,-23.50539,-46.51202,-23.5698
160,213,8,Residência,606,-46.58609,-23.50539,-46.51202,-23.5698
213,160,3,Trabalho Serviços,606,-46.51202,-23.5698,-46.58609,-23.50539
213,213,4,Educação,606,-46.51202,-23.5698,-46.51452,-23.57436
213,213,8,Residência,606,-46.51452,-23.57436,-46.51202,-23.5698
213,209,4,Educação,823,-46.52011,-23.57606,-46.5406,-23.56041
209,213,8,Residência,823,-46.5406,-23.56041,-46.52011,-23.57606
261,213,8,Residência,606,-46.52686,-23.59027,-46.52011,-23.57606
213,213,3,Trabalho Serviços,606,-46.52293,-23.5636,-46.52333,-23.56415
213,213,8,Residência,606,-46.52333,-23.56415,-46.52293,-23.5636
213,213,8,Residência,606,-46.52333,-23.56415,-46.52293,-23.5636
213,213,4,Educação,606,-46.52293,-23.5636,-46.51701,-23.56488
213,213,8,Residência,606,-46.51701,-23.56488,-46.52293,-23.5636
213,5,3,Trabalho Serviços,684,-46.52639,-23.57271,-46.64493,-23.54617
5,213,8,Residência,684,-46.64493,-23.54617,-46.52639,-23.57271
254,213,8,Residência,606,-46.5822,-23.58025,-46.52639,-23.57271
213,221,5,Compras,606,-46.51767,-23.55966,-46.5066,-23.56333
221,213,8,Residência,606,-46.5066,-23.56333,-46.51767,-23.55966
213,221,5,Compras,606,-46.51767,-23.55966,-46.5066,-23.56333
221,213,8,Residência,606,-46.5066,-23.56333,-46.51767,-23.55966
213,221,5,Compras,1084,-46.50758,-23.57243,-46.5066,-23.56333
221,213,8,Residência,1084,-46.5066,-23.56333,-46.50758,-23.57243
213,166,3,Trabalho Serviços,1084,-46.50758,-23.57243,-46.55766,-23.54868
166,213,8,Residência,1084,-46.55766,-23.54868,-46.50758,-23.57243
213,167,2,Trabalho Comércio,722,-46.52274,-23.57051,-46.57678,-23.54135
167,169,4,Educação,722,-46.57678,-23.54135,-46.55984,-23.53627
169,213,8,Residência,722,-46.55984,-23.53627,-46.52274,-23.57051
167,213,8,Residência,606,-46.57601,-23.54034,-46.52003,-23.57094
213,225,3,Trabalho Serviços,606,-46.52003,-23.57094,-46.44119,-23.56394
225,213,8,Residência,606,-46.44119,-23.56394,-46.52003,-23.57094
213,31,3,Trabalho Serviços,606,-46.50934,-23.56434,-46.65541,-23.55051
31,213,8,Residência,606,-46.65541,-23.55051,-46.50934,-23.56434
213,32,3,Trabalho Serviços,606,-46.50934,-23.56434,-46.65905,-23.55893
32,213,8,Residência,606,-46.65905,-23.55893,-46.50934,-23.56434
213,5,3,Trabalho Serviços,606,-46.50934,-23.56434,-46.6393,-23.54647
5,213,8,Residência,606,-46.6393,-23.54647,-46.50934,-23.56434
213,212,3,Trabalho Serviços,722,-46.50934,-23.56434,-46.51102,-23.5855
212,213,8,Residência,722,-46.51102,-23.5855,-46.50934,-23.56434
213,254,3,Trabalho Serviços,606,-46.52049,-23.56627,-46.56436,-23.58146
254,213,8,Residência,606,-46.56436,-23.58146,-46.52049,-23.56627
213,213,8,Residência,606,-46.51228,-23.57643,-46.51799,-23.5642
212,213,8,Residência,606,-46.52368,-23.58104,-46.51779,-23.57077
213,212,4,Educação,606,-46.51779,-23.57077,-46.52433,-23.57452
212,213,8,Residência,606,-46.52433,-23.57452,-46.51779,-23.57077
265,213,8,Residência,606,-46.48988,-23.58994,-46.52644,-23.56843
213,370,2,Trabalho Comércio,606,-46.52644,-23.56843,-46.55592,-23.4539
221,213,8,Residência,606,-46.50422,-23.56589,-46.51917,-23.56336
213,44,6,Saúde,606,-46.52545,-23.56791,-46.58618,-23.56938
44,213,8,Residência,606,-46.58618,-23.56938,-46.52545,-23.56791
213,213,3,Trabalho Serviços,606,-46.51917,-23.56336,-46.51588,-23.57292
213,213,11,Refeição,606,-46.51588,-23.57292,-46.51418,-23.57315
213,44,7,Lazer,606,-46.51611,-23.57583,-46.58852,-23.55935
44,213,8,Residência,606,-46.58852,-23.55935,-46.51611,-23.57583
213,254,3,Trabalho Serviços,606,-46.51256,-23.57829,-46.58255,-23.58184
254,213,8,Residência,606,-46.58255,-23.58184,-46.51256,-23.57829
213,132,7,Lazer,606,-46.51234,-23.57487,-46.63188,-23.51461
132,213,8,Residência,606,-46.63188,-23.51461,-46.51234,-23.57487
257,213,8,Residência,606,-46.54337,-23.57882,-46.51634,-23.57426
92,213,8,Residência,606,-46.662,-23.52556,-46.51634,-23.57426
213,184,2,Trabalho Comércio,606,-46.5136,-23.57272,-46.47484,-23.51438
184,213,8,Residência,606,-46.47484,-23.51438,-46.5136,-23.57272
170,213,8,Residência,606,-46.54183,-23.52006,-46.51314,-23.56003
212,210,2,Trabalho Comércio,606,-46.52917,-23.57265,-46.54164,-23.56217
210,213,8,Residência,606,-46.54164,-23.56217,-46.52034,-23.57185
212,213,8,Residência,606,-46.52368,-23.58104,-46.52034,-23.57185
213,212,4,Educação,606,-46.52034,-23.57185,-46.52917,-23.57265
213,212,4,Educação,606,-46.52034,-23.57185,-46.52368,-23.58104
212,213,8,Residência,606,-46.52368,-23.58104,-46.52034,-23.57185
213,213,1,Trabalho Indústria,606,-46.52034,-23.57185,-46.52232,-23.57386
213,213,1,Trabalho Indústria,606,-46.52034,-23.57185,-46.52232,-23.57386
213,213,8,Residência,606,-46.52232,-23.57386,-46.52034,-23.57185
221,213,8,Residência,606,-46.5066,-23.56333,-46.52034,-23.57185
214,154,3,Trabalho Serviços,606,-46.54032,-23.5364,-46.595,-23.46875
154,214,8,Residência,606,-46.595,-23.46875,-46.54032,-23.5364
77,214,8,Residência,606,-46.67658,-23.55692,-46.5426,-23.53865
212,214,8,Residência,606,-46.52379,-23.57656,-46.53213,-23.53722
214,170,2,Trabalho Comércio,606,-46.529,-23.54373,-46.55244,-23.52923
214,215,2,Trabalho Comércio,606,-46.5336,-23.54033,-46.51047,-23.55012
215,214,8,Residência,606,-46.51047,-23.55012,-46.5336,-23.54033
512,214,8,Residência,606,-46.76959,-23.48531,-46.5301,-23.53813
214,167,10,Assuntos Pessoais,606,-46.52995,-23.5393,-46.57629,-23.54202
167,214,8,Residência,606,-46.57629,-23.54202,-46.52995,-23.5393
24,214,8,Residência,606,-46.63865,-23.56177,-46.52312,-23.54594
214,63,3,Trabalho Serviços,606,-46.53573,-23.53762,-46.65131,-23.59624
63,214,8,Residência,606,-46.65131,-23.59624,-46.53573,-23.53762
214,211,10,Assuntos Pessoais,606,-46.52529,-23.54591,-46.5451,-23.5776
211,214,8,Residência,606,-46.5451,-23.5776,-46.52529,-23.54591
170,214,8,Residência,606,-46.54552,-23.52116,-46.53141,-23.53975
170,225,3,Trabalho Serviços,606,-46.54552,-23.52116,-46.43759,-23.59307
225,170,2,Trabalho Comércio,606,-46.43759,-23.59307,-46.54552,-23.52116
170,214,8,Residência,606,-46.54552,-23.52116,-46.53141,-23.53975
214,42,1,Trabalho Indústria,606,-46.53126,-23.53654,-46.61046,-23.53153
168,214,8,Residência,606,-46.57851,-23.52978,-46.5388,-23.53936
214,214,4,Educação,606,-46.52665,-23.54111,-46.53304,-23.53564
167,214,8,Residência,606,-46.57629,-23.54202,-46.54309,-23.5366
215,214,8,Residência,606,-46.52649,-23.53538,-46.53312,-23.53754
214,215,10,Assuntos Pessoais,606,-46.53207,-23.54078,-46.52312,-23.53685
215,214,8,Residência,606,-46.52312,-23.53685,-46.53207,-23.54078
214,168,7,Lazer,606,-46.54614,-23.53771,-46.57634,-23.53891
168,214,8,Residência,606,-46.57634,-23.53891,-46.54614,-23.53771
214,92,10,Assuntos Pessoais,606,-46.52275,-23.54777,-46.66631,-23.52421
92,79,7,Lazer,606,-46.66631,-23.52421,-46.66265,-23.55868
79,214,8,Residência,606,-46.66265,-23.55868,-46.52275,-23.54777
79,214,8,Residência,606,-46.66265,-23.55868,-46.52275,-23.54777
5,214,8,Residência,606,-46.6395,-23.54541,-46.53146,-23.5366
214,214,8,Residência,606,-46.53894,-23.53599,-46.54219,-23.53782
214,169,3,Trabalho Serviços,606,-46.53009,-23.54294,-46.56288,-23.53034
169,214,8,Residência,606,-46.56288,-23.53034,-46.53009,-23.54294
214,1,3,Trabalho Serviços,606,-46.53565,-23.53396,-46.63679,-23.54742
1,214,8,Residência,606,-46.63679,-23.54742,-46.53565,-23.53396
512,214,8,Residência,606,-46.77451,-23.47367,-46.53078,-23.5375
214,167,10,Assuntos Pessoais,606,-46.53657,-23.5378,-46.57629,-23.54202
167,214,8,Residência,606,-46.57629,-23.54202,-46.53657,-23.5378
170,214,8,Residência,606,-46.54695,-23.51861,-46.53114,-23.53867
214,170,2,Trabalho Comércio,606,-46.53114,-23.53867,-46.54695,-23.51861
214,14,2,Trabalho Comércio,606,-46.5426,-23.53865,-46.61645,-23.54179
14,214,8,Residência,606,-46.61645,-23.54179,-46.5426,-23.53865
304,214,8,Residência,606,-46.70867,-23.65287,-46.52383,-23.5429
29,214,8,Residência,606,-46.65658,-23.56119,-46.52926,-23.53785
214,214,4,Educação,606,-46.53285,-23.54155,-46.5311,-23.54205
214,214,8,Residência,606,-46.5311,-23.54205,-46.53285,-23.54155
267,214,8,Residência,606,-46.47472,-23.61104,-46.53285,-23.54155
1,363,4,Educação,606,-46.63779,-23.55004,-46.5319,-23.47022
215,208,3,Trabalho Serviços,606,-46.52069,-23.54986,-46.53927,-23.54353
215,271,3,Trabalho Serviços,709,-46.51979,-23.53889,-46.66052,-23.62789
271,215,8,Residência,709,-46.66052,-23.62789,-46.51979,-23.53889
211,215,8,Residência,606,-46.54187,-23.56687,-46.51825,-23.55117
215,208,4,Educação,742,-46.51825,-23.55117,-46.54352,-23.54952
208,215,8,Residência,703,-46.54352,-23.54952,-46.51825,-23.55117
215,215,4,Educação,633,-46.51535,-23.54995,-46.5236,-23.53304
215,215,8,Residência,633,-46.5236,-23.53304,-46.51535,-23.54995
215,215,4,Educação,606,-46.51535,-23.54995,-46.5236,-23.53304
215,215,8,Residência,606,-46.5236,-23.53304,-46.51535,-23.54995
215,219,4,Educação,606,-46.51593,-23.55083,-46.50219,-23.55216
215,219,4,Educação,606,-46.51593,-23.55083,-46.50219,-23.55216
215,219,4,Educação,606,-46.51593,-23.55083,-46.50219,-23.55216
219,215,8,Residência,606,-46.50219,-23.55216,-46.51593,-23.55083
215,218,1,Trabalho Indústria,633,-46.50573,-23.54829,-46.50049,-23.54975
218,215,8,Residência,633,-46.50049,-23.54975,-46.50573,-23.54829
215,191,3,Trabalho Serviços,606,-46.50573,-23.54829,-46.47106,-23.54233
215,315,5,Compras,606,-46.53426,-23.53333,-46.77686,-23.67197
191,215,8,Residência,606,-46.46924,-23.54297,-46.51137,-23.54814
226,215,8,Residência,606,-46.43772,-23.54668,-46.50767,-23.54803
215,44,6,Saúde,606,-46.51692,-23.54987,-46.58618,-23.56938
44,215,8,Residência,606,-46.58618,-23.56938,-46.51692,-23.54987
215,44,6,Saúde,606,-46.51692,-23.54987,-46.58618,-23.56938
44,215,8,Residência,606,-46.58618,-23.56938,-46.51692,-23.54987
215,213,3,Trabalho Serviços,606,-46.51574,-23.54843,-46.51723,-23.55577
215,215,10,Assuntos Pessoais,606,-46.50865,-23.54618,-46.51597,-23.54434
218,215,8,Residência,606,-46.48599,-23.54976,-46.50865,-23.54618
215,57,3,Trabalho Serviços,709,-46.50865,-23.54618,-46.64605,-23.57018
57,215,8,Residência,709,-46.64605,-23.57018,-46.50865,-23.54618
215,215,2,Trabalho Comércio,606,-46.51739,-23.5519,-46.53049,-23.53186
215,269,3,Trabalho Serviços,633,-46.51233,-23.55036,-46.67546,-23.61742
269,215,8,Residência,633,-46.67546,-23.61742,-46.51233,-23.55036
488,215,8,Residência,606,-46.84848,-23.49931,-46.51233,-23.55036
215,218,4,Educação,606,-46.51233,-23.55036,-46.48416,-23.54445
218,215,8,Residência,606,-46.48416,-23.54445,-46.51233,-23.55036
215,214,10,Assuntos Pessoais,1001,-46.52674,-23.53413,-46.54283,-23.53354
214,215,8,Residência,1001,-46.54283,-23.53354,-46.52674,-23.53413
215,167,3,Trabalho Serviços,813,-46.52674,-23.53413,-46.57629,-23.54202
167,215,8,Residência,813,-46.57629,-23.54202,-46.52674,-23.53413
215,215,2,Trabalho Comércio,606,-46.52401,-23.53296,-46.52357,-23.53599
215,344,3,Trabalho Serviços,606,-46.52401,-23.53296,-46.66166,-23.38182
344,215,8,Residência,606,-46.66166,-23.38182,-46.52401,-23.53296
215,215,4,Educação,606,-46.52401,-23.53296,-46.52163,-23.53661
215,215,8,Residência,606,-46.52163,-23.53661,-46.52401,-23.53296
215,215,8,Residência,606,-46.51874,-23.53844,-46.5198,-23.54351
215,215,4,Educação,606,-46.5198,-23.54351,-46.51874,-23.53844
215,215,8,Residência,606,-46.51874,-23.53844,-46.5198,-23.54351
215,215,4,Educação,606,-46.5198,-23.54351,-46.5188,-23.54489
215,215,8,Residência,606,-46.5188,-23.54489,-46.5198,-23.54351
215,367,3,Trabalho Serviços,748,-46.50857,-23.54606,-46.54848,-23.48979
367,215,8,Residência,748,-46.54848,-23.48979,-46.50857,-23.54606
215,215,8,Residência,606,-46.51228,-23.5486,-46.50857,-23.54606
215,3,3,Trabalho Serviços,606,-46.52018,-23.53654,-46.63538,-23.55157
3,3,11,Refeição,606,-46.63538,-23.55157,-46.6353,-23.55398
3,3,3,Trabalho Serviços,606,-46.6353,-23.55398,-46.63538,-23.55157
3,215,8,Residência,606,-46.63538,-23.55157,-46.52018,-23.53654
215,215,2,Trabalho Comércio,606,-46.52018,-23.53654,-46.52821,-23.53264
215,215,8,Residência,606,-46.52821,-23.53264,-46.52018,-23.53654
215,215,8,Residência,606,-46.52821,-23.53264,-46.52018,-23.53654
215,13,2,Trabalho Comércio,914,-46.53491,-23.53357,-46.62226,-23.53811
13,215,8,Residência,914,-46.62226,-23.53811,-46.53491,-23.53357
215,13,2,Trabalho Comércio,606,-46.53491,-23.53357,-46.62226,-23.53811
13,215,8,Residência,606,-46.62226,-23.53811,-46.53491,-23.53357
219,190,3,Trabalho Serviços,606,-46.50974,-23.55142,-46.45516,-23.54132
190,215,8,Residência,606,-46.45516,-23.54132,-46.51847,-23.55152
215,219,4,Educação,606,-46.51847,-23.55152,-46.50974,-23.55142
215,214,4,Educação,606,-46.51847,-23.55152,-46.5243,-23.54374
214,215,8,Residência,606,-46.5243,-23.54374,-46.51847,-23.55152
215,219,4,Educação,606,-46.51847,-23.55152,-46.50974,-23.55142
219,215,8,Residência,606,-46.50974,-23.55142,-46.51847,-23.55152
215,219,7,Lazer,606,-46.53489,-23.5336,-46.49164,-23.55367
219,215,8,Residência,606,-46.49164,-23.55367,-46.53489,-23.5336
170,215,8,Residência,606,-46.55019,-23.52657,-46.52714,-23.53591
375,215,8,Residência,606,-46.48153,-23.42393,-46.53333,-23.53446
215,215,4,Educação,606,-46.51796,-23.54189,-46.51874,-23.53844
215,215,8,Residência,606,-46.51874,-23.53844,-46.51796,-23.54189
215,215,4,Educação,606,-46.51796,-23.54189,-46.51874,-23.53844
215,215,4,Educação,606,-46.51796,-23.54189,-46.51874,-23.53844
215,215,8,Residência,606,-46.51874,-23.53844,-46.51796,-23.54189
1,215,8,Residência,606,-46.63332,-23.55025,-46.5177,-23.5403
215,166,2,Trabalho Comércio,607,-46.51723,-23.54113,-46.56037,-23.54791
166,215,8,Residência,607,-46.56037,-23.54791,-46.51723,-23.54113
209,215,8,Residência,606,-46.53416,-23.54995,-46.51723,-23.54113
215,214,4,Educação,606,-46.51723,-23.54113,-46.52118,-23.54332
214,215,8,Residência,606,-46.52118,-23.54332,-46.51723,-23.54113
215,214,4,Educação,606,-46.51723,-23.54113,-46.52118,-23.54332
214,215,8,Residência,606,-46.52118,-23.54332,-46.51723,-23.54113
215,214,4,Educação,606,-46.51723,-23.54113,-46.52118,-23.54332
214,215,8,Residência,606,-46.52118,-23.54332,-46.51723,-23.54113
215,68,3,Trabalho Serviços,606,-46.52751,-23.53666,-46.67645,-23.589
215,48,5,Compras,606,-46.5263,-23.53457,-46.57267,-23.55807
48,215,8,Residência,606,-46.57267,-23.55807,-46.5263,-23.53457
215,168,5,Compras,606,-46.52431,-23.5354,-46.57851,-23.52978
168,215,8,Residência,606,-46.57851,-23.52978,-46.52431,-23.5354
63,215,8,Residência,606,-46.65514,-23.59724,-46.53096,-23.53476
216,216,8,Residência,606,-46.50505,-23.54585,-46.49938,-23.53786
216,280,3,Trabalho Serviços,606,-46.49938,-23.53786,-46.69795,-23.67881
169,216,8,Residência,606,-46.55984,-23.53627,-46.49938,-23.53786
216,216,4,Educação,606,-46.49938,-23.53786,-46.50505,-23.54585
216,216,8,Residência,606,-46.50505,-23.54585,-46.49938,-23.53786
216,216,8,Residência,606,-46.50505,-23.54585,-46.49938,-23.53786
216,31,4,Educação,606,-46.50651,-23.53385,-46.6517,-23.54831
31,216,8,Residência,606,-46.6517,-23.54831,-46.50651,-23.53385
216,214,4,Educação,606,-46.51402,-23.53832,-46.5243,-23.54374
214,216,8,Residência,606,-46.5243,-23.54374,-46.51402,-23.53832
215,215,11,Refeição,606,-46.52871,-23.53258,-46.52858,-23.53269
216,171,3,Trabalho Serviços,606,-46.50422,-23.53486,-46.52922,-23.52793
171,216,8,Residência,606,-46.52922,-23.52793,-46.50422,-23.53486
216,171,4,Educação,880,-46.50422,-23.53486,-46.52922,-23.52793
171,216,8,Residência,880,-46.52922,-23.52793,-46.50422,-23.53486
216,215,3,Trabalho Serviços,606,-46.51786,-23.53477,-46.5256,-23.53243
216,221,5,Compras,606,-46.50613,-23.54209,-46.50422,-23.56589
221,216,2,Trabalho Comércio,606,-46.50422,-23.56589,-46.50538,-23.54121
216,216,8,Residência,606,-46.50538,-23.54121,-46.50613,-23.54209
216,213,5,Compras,606,-46.50857,-23.5321,-46.51276,-23.56548
213,216,8,Residência,606,-46.51276,-23.56548,-46.50857,-23.5321
218,216,8,Residência,606,-46.49286,-23.5435,-46.50171,-23.53637
216,218,10,Assuntos Pessoais,606,-46.50171,-23.53637,-46.49286,-23.5435
218,216,8,Residência,606,-46.49286,-23.5435,-46.50171,-23.53637
177,216,8,Residência,606,-46.52823,-23.49855,-46.51332,-23.53193
216,367,6,Saúde,606,-46.51751,-23.53314,-46.55247,-23.50377
367,216,8,Residência,606,-46.55247,-23.50377,-46.51751,-23.53314
216,166,10,Assuntos Pessoais,606,-46.51493,-23.53505,-46.5646,-23.53785
166,216,8,Residência,606,-46.5646,-23.53785,-46.51493,-23.53505
216,216,8,Residência,606,-46.50079,-23.5419,-46.50361,-23.54645
191,216,8,Residência,606,-46.47111,-23.54268,-46.50361,-23.54645
216,301,3,Trabalho Serviços,606,-46.50361,-23.54645,-46.71268,-23.63292
216,301,7,Lazer,606,-46.50757,-23.53124,-46.69059,-23.63053
218,216,8,Residência,606,-46.4956,-23.53864,-46.50757,-23.53124
216,218,4,Educação,606,-46.50757,-23.53124,-46.4956,-23.53864
218,216,8,Residência,606,-46.4956,-23.53864,-46.50757,-23.53124
218,216,8,Residência,606,-46.4956,-23.53864,-46.50757,-23.53124
216,93,3,Trabalho Serviços,606,-46.50913,-23.53892,-46.66402,-23.52771
216,216,4,Educação,606,-46.51237,-23.53768,-46.50905,-23.53998
216,216,8,Residência,606,-46.50905,-23.53998,-46.51237,-23.53768
